"Kod";"Nazwa";"Rodzaje zanieczyszczeń";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2200000;"POMORSKIE";"emisja ogółem na km2";"2009";296,44;"t";"";
2200000;"POMORSKIE";"emisja ogółem na km2";"2010";356,30;"t";"";
2200000;"POMORSKIE";"emisja ogółem na km2";"2011";377,33;"t";"";
2200000;"POMORSKIE";"emisja ogółem na km2";"2012";376,94;"t";"";
2200000;"POMORSKIE";"emisja ogółem na km2";"2013";355,63;"t";"";
2200000;"POMORSKIE";"emisja ogółem na km2";"2014";349,96;"t";"";
2200000;"POMORSKIE";"emisja ogółem na km2";"2015";361,47;"t";"";
2200000;"POMORSKIE";"emisja ogółem na km2";"2016";372,83;"t";"";
2200000;"POMORSKIE";"emisja ogółem na km2";"2017";365,32;"t";"";
2200000;"POMORSKIE";"emisja ogółem na km2";"2018";366,39;"t";"";
2200000;"POMORSKIE";"emisja ogółem na km2";"2019";362,01;"t";"";
2200000;"POMORSKIE";"emisja ogółem na km2";"2020";355,96;"t";"";
2200000;"POMORSKIE";"emisja ogółem na km2";"2021";368,83;"t";"";
2200000;"POMORSKIE";"emisja ogółem na km2";"2022";353,76;"t";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"1996";65934;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"1997";61984;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"1998";57239;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"1999";54107;"t/r";"M";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"2000";48266;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"2001";44582;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"2002";42968;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"2003";42477;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"2004";41492;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"2005";41655;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"2006";40306;"t/r";"M";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"2007";40443;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"2008";34919;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"2009";30226;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"2010";35301;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"2011";36338;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"2012";33811;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"2013";29015;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"2014";25841;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"2015";28450;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"2016";23991;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"2017";20250;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"2018";17384;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"2019";16459;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"2020";15529;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"2021";16888;"t/r";"";
2200000;"POMORSKIE";"ogółem (bez dwutlenku węgla)";"2022";16773;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"1996";;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"1997";;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"1998";4920995;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"1999";5251230;"t/r";"M";
2200000;"POMORSKIE";"dwutlenek węgla";"2000";4989622;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"2001";5213097;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"2002";5144811;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"2003";5813412;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"2004";6196524;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"2005";6324309;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"2006";6173225;"t/r";"M";
2200000;"POMORSKIE";"dwutlenek węgla";"2007";5938810;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"2008";5481158;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"2009";5397592;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"2010";6488573;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"2011";6872496;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"2012";6867975;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"2013";6482547;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"2014";6381968;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"2015";6589988;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"2016";6802467;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"2017";6668797;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"2018";6695333;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"2019";6616596;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"2020";6506641;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"2021";6741241;"t/r";"";
2200000;"POMORSKIE";"dwutlenek węgla";"2022";6469682;"t/r";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"1996";;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"1997";;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"1998";;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"1999";;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2000";;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2001";;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2002";;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2003";11,7;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2004";11,3;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2005";11,4;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2006";10,9;"kg";"M";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2007";10,7;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2008";9,0;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2009";7,3;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2010";8,0;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2011";8,6;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2012";7,3;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2013";5,8;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2014";4,9;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2015";5,6;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2016";4,1;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2017";3,2;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2018";2,3;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2019";2,2;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2020";2,0;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2021";2,3;"kg";"";
2200000;"POMORSKIE";"dwutlenek siarki na 1 mieszkańca";"2022";2,2;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"1996";;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"1997";;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"1998";;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"1999";;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"2000";;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"2001";;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"2002";;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"2003";4,2;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"2004";4,1;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"2005";4,1;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"2006";4,1;"kg";"M";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"2007";4,1;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"2008";3,8;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"2009";3,7;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"2010";4,3;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"2011";4,2;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"2012";4,2;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"2013";3,9;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"2014";3,6;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"2015";3,6;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"2016";3,2;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"2017";2,8;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"2018";2,2;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"2019";2,1;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"2020";2,0;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"2021";2,3;"kg";"";
2200000;"POMORSKIE";"tlenki azotu na 1 mieszkańca";"2022";2,0;"kg";"";
2400000;"ŚLĄSKIE";"ogółem";"1996";;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"1997";;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"1998";35769540;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"1999";33951848;"t/r";"M";
2400000;"ŚLĄSKIE";"ogółem";"2000";34388438;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"2001";34094850;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"2002";37737048;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"2003";39473745;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"2004";42240882;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"2005";40830217;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"2006";45158983;"t/r";"M";
2400000;"ŚLĄSKIE";"ogółem";"2007";46274601;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"2008";42672053;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"2009";37908857;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"2010";43390320;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"2011";43373049;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"2012";40845924;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"2013";41222470;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"2014";37255461;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"2015";38759768;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"2016";38668243;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"2017";39662941;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"2018";36290054;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"2019";32432440;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"2020";29210535;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"2021";35794677;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem";"2022";32513083;"t/r";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"1996";;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"1997";;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"1998";;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"1999";;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"2000";;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"2001";;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"2002";;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"2003";3201,18;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"2004";3425,58;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"2005";3311,18;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"2006";3661,34;"t";"M";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"2007";3751,79;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"2008";3459,71;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"2009";3073,77;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"2010";3518,23;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"2011";3516,83;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"2012";3311,92;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"2013";3342,45;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"2014";3020,79;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"2015";3142,77;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"2016";3135,35;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"2017";3216,00;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"2018";2942,52;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"2019";2629,73;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"2020";2368,49;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"2021";2902,35;"t";"";
2400000;"ŚLĄSKIE";"emisja ogółem na km2";"2022";2636,05;"t";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"1996";576173;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"1997";533741;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"1998";487989;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"1999";590133;"t/r";"M";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"2000";610571;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"2001";571191;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"2002";602732;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"2003";649097;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"2004";718979;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"2005";713765;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"2006";742786;"t/r";"M";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"2007";754115;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"2008";695192;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"2009";644934;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"2010";689793;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"2011";655981;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"2012";671935;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"2013";714466;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"2014";723957;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"2015";774676;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"2016";747763;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"2017";720056;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"2018";690230;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"2019";610856;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"2020";578297;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"2021";576615;"t/r";"";
2400000;"ŚLĄSKIE";"ogółem (bez dwutlenku węgla)";"2022";545924;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"1996";;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"1997";;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"1998";35281551;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"1999";33361715;"t/r";"M";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"2000";33777867;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"2001";33523659;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"2002";37134316;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"2003";38824648;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"2004";41521903;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"2005";40116452;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"2006";44416197;"t/r";"M";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"2007";45520486;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"2008";41976861;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"2009";37263923;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"2010";42700527;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"2011";42717068;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"2012";40173989;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"2013";40508004;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"2014";36531504;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"2015";37985092;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"2016";37920480;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"2017";38942885;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"2018";35599824;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"2019";31821584;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"2020";28632238;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"2021";35218062;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek węgla";"2022";31967159;"t/r";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"1996";;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"1997";;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"1998";;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"1999";;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"2000";;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"2001";;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"2002";;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"2003";31,7;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"2004";32,6;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"2005";31,3;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"2006";31,5;"kg";"M";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"2007";32,7;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"2008";20,4;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"2009";18,0;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"2010";19,9;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"2011";19,2;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"2012";17,4;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"2013";17,5;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"2014";14,9;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"2015";13,9;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"2016";11,3;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"2017";9,7;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"2018";8,5;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"2019";6,6;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"2020";6,3;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"2021";6,8;"kg";"";
2400000;"ŚLĄSKIE";"dwutlenek siarki na 1 mieszkańca";"2022";6,1;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"1996";;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"1997";;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"1998";;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"1999";;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"2000";;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"2001";;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"2002";;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"2003";15,6;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"2004";15,9;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"2005";15,4;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"2006";15,7;"kg";"M";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"2007";16,2;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"2008";13,9;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"2009";13,3;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"2010";14,6;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"2011";14,0;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"2012";13,5;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"2013";12,5;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"2014";10,6;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"2015";10,1;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"2016";9,4;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"2017";9,6;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"2018";7,8;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"2019";6,7;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"2020";6,0;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"2021";6,8;"kg";"";
2400000;"ŚLĄSKIE";"tlenki azotu na 1 mieszkańca";"2022";6,0;"kg";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"1996";;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"1997";;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"1998";12093891;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"1999";11810911;"t/r";"M";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2000";12219738;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2001";11179129;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2002";10895576;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2003";11484364;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2004";10491358;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2005";9148159;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2006";11289400;"t/r";"M";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2007";12049789;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2008";11692581;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2009";11703455;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2010";13330270;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2011";13857730;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2012";12692797;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2013";11523634;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2014";12070848;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2015";12539191;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2016";14027570;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2017";13635496;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2018";15271515;"t/r";"";
2600000;"ŚWIĘTOKRZYSKIE";"ogółem";"2019";13652847;"t/r";"";
