"Kod";"Nazwa";"Rodzaje źródeł";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2200000;"POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2019";2300,4;"GWh";"";
2200000;"POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2020";2865,6;"GWh";"";
2200000;"POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2021";3310,9;"GWh";"";
2200000;"POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2022";4134,4;"GWh";"";
2200000;"POMORSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2023";;"GWh";"n";
2200000;"POMORSKIE";"elektrownie wodne";"2000";1171,2;"GWh";"";
2200000;"POMORSKIE";"elektrownie wodne";"2001";1198,1;"GWh";"";
2200000;"POMORSKIE";"elektrownie wodne";"2002";1066,0;"GWh";"";
2200000;"POMORSKIE";"elektrownie wodne";"2003";1086,4;"GWh";"";
2200000;"POMORSKIE";"elektrownie wodne";"2004";1118,9;"GWh";"";
2200000;"POMORSKIE";"elektrownie wodne";"2005";1079,3;"GWh";"";
2200000;"POMORSKIE";"elektrownie wodne";"2006";631,4;"GWh";"";
2200000;"POMORSKIE";"elektrownie wodne";"2007";509,8;"GWh";"";
2200000;"POMORSKIE";"elektrownie wodne";"2008";468,4;"GWh";"";
2200000;"POMORSKIE";"elektrownie wodne";"2009";483,3;"GWh";"";
2200000;"POMORSKIE";"elektrownie wodne";"2010";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie wodne";"2011";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie wodne";"2012";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie wodne";"2013";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie wodne";"2014";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie wodne";"2015";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie wodne";"2016";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie wodne";"2017";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie wodne";"2018";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie wodne";"2019";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie wodne";"2020";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie wodne";"2021";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie wodne";"2022";632,8;"GWh";"";
2200000;"POMORSKIE";"elektrownie wodne";"2023";;"GWh";"n";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2000";2073,3;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2001";2133,4;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2002";2181,0;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2003";2248,3;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2004";2336,0;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2005";2313,0;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2006";2310,3;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2007";2301,2;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2008";2143,9;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2009";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2010";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2011";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2012";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2013";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2014";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2015";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2016";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2017";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2018";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2019";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2020";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2021";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2022";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne ogółem";"2023";;"GWh";"n";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2000";1539,0;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2001";1605,2;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2002";1632,0;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2003";1672,7;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2004";1770,8;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2005";1767,4;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2006";1714,5;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2007";1716,4;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2008";1596,7;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2009";1446,9;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2010";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2011";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2012";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2013";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2014";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2015";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2016";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2017";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2018";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2019";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2020";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2021";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2022";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - zawodowe";"2023";;"GWh";"n";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2000";534,3;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2001";528,2;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2002";549,0;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2003";575,6;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2004";565,2;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2005";545,6;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2006";595,8;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2007";584,8;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2008";547,2;"GWh";"";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2009";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2010";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2011";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2012";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2013";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2014";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2015";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2016";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2017";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2018";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2019";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2020";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2021";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2022";0,0;"GWh";"x";
2200000;"POMORSKIE";"elektrownie cieplne konwencjonalne - przemysłowe";"2023";;"GWh";"n";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2000";;"GWh";"";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2001";;"GWh";"";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2002";;"GWh";"";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2003";;"GWh";"";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2004";;"GWh";"";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2005";364,5;"GWh";"";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2006";392,9;"GWh";"";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2007";515,9;"GWh";"";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2008";717,4;"GWh";"";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2009";724,4;"GWh";"";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2010";770,1;"GWh";"";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2011";1002,3;"GWh";"";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2012";1215,8;"GWh";"";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2013";1343,8;"GWh";"";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2014";1550,0;"GWh";"";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2015";1949,3;"GWh";"";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2016";2225,5;"GWh";"";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2017";2409,0;"GWh";"";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2018";2104,2;"GWh";"";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2019";2430,3;"GWh";"";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2020";2928,8;"GWh";"";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2021";3377,3;"GWh";"";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2022";4037,4;"GWh";"";
2200000;"POMORSKIE";"z odnawialnych nośników energii";"2023";;"GWh";"n";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2000";;"%";"";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2001";;"%";"";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2002";;"%";"";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2003";;"%";"";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2004";;"%";"";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2005";10,7;"%";"";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2006";13,2;"%";"";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2007";17,5;"%";"";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2008";24,6;"%";"";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2009";26,2;"%";"";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2010";25,0;"%";"";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2011";30,8;"%";"";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2012";35,5;"%";"";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2013";36,6;"%";"";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2014";41,3;"%";"";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2015";45,9;"%";"";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2016";49,8;"%";"";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2017";53,1;"%";"";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2018";51,3;"%";"";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2019";51,9;"%";"";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2020";56,6;"%";"";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2021";60,0;"%";"";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2022";63,9;"%";"";
2200000;"POMORSKIE";"udział energii odnawialnej w produkcji energii elektrycznej ogółem";"2023";;"%";"n";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2000";;"%";"";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2001";;"%";"";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2002";;"%";"";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2003";43,5;"%";"";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2004";43,6;"%";"";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2005";43,5;"%";"";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2006";41,5;"%";"";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2007";39,5;"%";"";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2008";37,3;"%";"";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2009";37,1;"%";"";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2010";39,4;"%";"";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2011";42,2;"%";"";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2012";41,7;"%";"";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2013";46,5;"%";"";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2014";47,1;"%";"";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2015";52,7;"%";"";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2016";53,0;"%";"";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2017";53,6;"%";"";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2018";48,5;"%";"";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2019";52,8;"%";"";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2020";58,9;"%";"";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2021";63,1;"%";"";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2022";69,8;"%";"";
2200000;"POMORSKIE";"stosunek produkcji energii elektrycznej do zużycia energii elektrycznej";"2023";;"%";"n";
2400000;"ŚLĄSKIE";"ogółem";"2000";31200,0;"GWh";"";
2400000;"ŚLĄSKIE";"ogółem";"2001";29897,7;"GWh";"";
2400000;"ŚLĄSKIE";"ogółem";"2002";32983,0;"GWh";"";
2400000;"ŚLĄSKIE";"ogółem";"2003";29813,4;"GWh";"";
2400000;"ŚLĄSKIE";"ogółem";"2004";31688,6;"GWh";"";
2400000;"ŚLĄSKIE";"ogółem";"2005";31697,3;"GWh";"";
2400000;"ŚLĄSKIE";"ogółem";"2006";32986,2;"GWh";"";
2400000;"ŚLĄSKIE";"ogółem";"2007";33374,6;"GWh";"";
2400000;"ŚLĄSKIE";"ogółem";"2008";30053,7;"GWh";"";
2400000;"ŚLĄSKIE";"ogółem";"2009";29541,0;"GWh";"";
2400000;"ŚLĄSKIE";"ogółem";"2010";32604,7;"GWh";"";
2400000;"ŚLĄSKIE";"ogółem";"2011";33037,1;"GWh";"";
2400000;"ŚLĄSKIE";"ogółem";"2012";31249,5;"GWh";"";
2400000;"ŚLĄSKIE";"ogółem";"2013";31157,7;"GWh";"";
2400000;"ŚLĄSKIE";"ogółem";"2014";26608,0;"GWh";"";
2400000;"ŚLĄSKIE";"ogółem";"2015";27562,0;"GWh";"";
2400000;"ŚLĄSKIE";"ogółem";"2016";27251,7;"GWh";"";
2400000;"ŚLĄSKIE";"ogółem";"2017";27834,2;"GWh";"";
2400000;"ŚLĄSKIE";"ogółem";"2018";24905,9;"GWh";"";
2400000;"ŚLĄSKIE";"ogółem";"2019";21556,8;"GWh";"";
2400000;"ŚLĄSKIE";"ogółem";"2020";19856,7;"GWh";"";
2400000;"ŚLĄSKIE";"ogółem";"2021";24872,9;"GWh";"";
2400000;"ŚLĄSKIE";"ogółem";"2022";23648,3;"GWh";"";
2400000;"ŚLĄSKIE";"ogółem";"2023";;"GWh";"n";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2000";;"GWh";"";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2001";;"GWh";"";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2002";;"GWh";"";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2003";;"GWh";"";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2004";;"GWh";"";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2005";660,9;"GWh";"";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2006";480,4;"GWh";"";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2007";213,3;"GWh";"";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2008";232,7;"GWh";"";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2009";272,9;"GWh";"";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2010";0,0;"GWh";"x";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2011";0,0;"GWh";"x";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2012";0,0;"GWh";"x";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2013";0,0;"GWh";"x";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2014";0,0;"GWh";"x";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2015";0,0;"GWh";"x";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2016";391,4;"GWh";"";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2017";400,7;"GWh";"";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2018";347,1;"GWh";"";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2019";492,0;"GWh";"";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2020";633,6;"GWh";"";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2021";933,0;"GWh";"";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2022";1679,5;"GWh";"";
2400000;"ŚLĄSKIE";"elektrownie wodne i na paliwa odnawialne ogółem";"2023";;"GWh";"n";
2400000;"ŚLĄSKIE";"elektrownie wodne";"2000";698,2;"GWh";"";
2400000;"ŚLĄSKIE";"elektrownie wodne";"2001";643,3;"GWh";"";
2400000;"ŚLĄSKIE";"elektrownie wodne";"2002";642,0;"GWh";"";
2400000;"ŚLĄSKIE";"elektrownie wodne";"2003";620,2;"GWh";"";
2400000;"ŚLĄSKIE";"elektrownie wodne";"2004";637,3;"GWh";"";
2400000;"ŚLĄSKIE";"elektrownie wodne";"2005";650,0;"GWh";"";
